2026-04-29 15:08:02,31.1,70.0,26.62
2026-04-29 15:08:12,31.1,70.0,26.62
2026-04-29 15:08:22,31.1,70.0,26.62
2026-04-29 15:08:32,31.2,70.0,26.71
2026-04-29 15:08:42,31.2,70.0,26.71
2026-04-29 15:08:52,31.2,70.0,26.71
2026-04-29 15:09:02,31.2,70.0,26.71
2026-04-29 15:09:12,31.2,70.0,26.71
2026-04-29 15:09:22,31.1,70.0,26.62
2026-04-29 15:09:32,31.1,70.0,26.62
2026-04-29 15:09:42,31.2,70.0,26.71
2026-04-29 15:09:52,31.2,71.0,26.87
2026-04-29 15:10:02,31.1,71.0,26.78
2026-04-29 15:10:12,31.2,71.0,26.87
2026-04-29 15:10:22,31.1,71.0,26.78
2026-04-29 15:10:32,31.1,70.0,26.62
2026-04-29 15:10:42,31.1,71.0,26.78
2026-04-29 15:10:52,31.1,71.0,26.78
2026-04-29 15:11:02,31.1,71.0,26.78
2026-04-29 15:11:12,31.1,71.0,26.78
2026-04-29 15:11:22,31.1,71.0,26.78
2026-04-29 15:11:32,31.1,71.0,26.78
2026-04-29 15:11:42,31.1,71.0,26.78
2026-04-29 15:11:52,31.1,71.0,26.78
2026-04-29 15:12:02,31.1,71.0,26.78
2026-04-29 15:12:12,31.1,71.0,26.78
2026-04-29 15:12:22,31.1,71.0,26.78
2026-04-29 15:12:32,31.1,71.0,26.78
2026-04-29 15:12:42,31.2,71.0,26.87
2026-04-29 15:12:52,31.2,71.0,26.87
2026-04-29 15:13:02,31.2,71.0,26.87
2026-04-29 15:13:12,31.2,71.0,26.87
2026-04-29 15:13:22,31.2,71.0,26.87
2026-04-29 15:13:32,31.2,71.0,26.87
2026-04-29 15:13:42,31.2,71.0,26.87
2026-04-29 15:13:52,31.2,71.0,26.87
2026-04-29 15:14:02,31.2,71.0,26.87
2026-04-29 15:14:12,31.2,71.0,26.87
2026-04-29 15:14:22,31.2,71.0,26.87
2026-04-29 15:14:32,31.2,71.0,26.87
2026-04-29 15:14:42,31.2,71.0,26.87
2026-04-29 15:14:52,31.2,71.0,26.87
2026-04-29 15:15:02,31.2,71.0,26.87
2026-04-29 15:15:12,31.2,71.0,26.87
2026-04-29 15:15:22,31.2,71.0,26.87
2026-04-29 15:15:32,31.2,71.0,26.87
2026-04-29 15:15:42,31.2,71.0,26.87
2026-04-29 15:15:52,31.2,71.0,26.87
2026-04-29 15:16:02,31.2,71.0,26.87
2026-04-29 15:16:12,31.2,72.0,27.03
2026-04-29 15:16:22,31.2,71.0,26.87
2026-04-29 15:16:32,31.2,72.0,27.03
2026-04-29 15:16:42,31.2,71.0,26.87
2026-04-29 15:16:52,31.2,71.0,26.87
2026-04-29 15:17:02,31.2,72.0,27.03
2026-04-29 15:17:12,31.2,71.0,26.87
2026-04-29 15:17:22,31.2,72.0,27.03
2026-04-29 15:17:32,31.2,72.0,27.03
2026-04-29 15:17:42,31.2,71.0,26.87
2026-04-29 15:17:52,31.2,72.0,27.03
2026-04-29 15:18:02,31.2,72.0,27.03
2026-04-29 15:18:12,31.2,72.0,27.03
2026-04-29 15:18:22,31.2,71.0,26.87
2026-04-29 15:18:32,31.2,71.0,26.87
2026-04-29 15:18:42,31.3,71.0,26.97
2026-04-29 15:18:52,31.3,71.0,26.97
2026-04-29 15:19:02,31.3,71.0,26.97
2026-04-29 15:19:12,31.3,71.0,26.97
2026-04-29 15:19:22,31.3,71.0,26.97
2026-04-29 15:19:32,31.3,72.0,27.13
2026-04-29 15:19:42,31.3,72.0,27.13
2026-04-29 15:19:52,31.3,72.0,27.13
2026-04-29 15:20:02,31.3,71.0,26.97
2026-04-29 15:20:12,31.3,71.0,26.97
2026-04-29 15:20:22,31.3,72.0,27.13
2026-04-29 15:20:32,31.3,71.0,26.97
2026-04-29 15:20:42,31.3,72.0,27.13
2026-04-29 15:20:52,31.3,71.0,26.97
2026-04-29 15:21:02,31.3,72.0,27.13
2026-04-29 15:21:12,31.3,71.0,26.97
2026-04-29 15:21:22,31.3,72.0,27.13
2026-04-29 15:21:32,31.3,71.0,26.97
2026-04-29 15:21:42,31.3,71.0,26.97
2026-04-29 15:21:52,31.3,72.0,27.13
2026-04-29 15:22:02,31.3,72.0,27.13
2026-04-29 15:22:12,31.3,72.0,27.13
2026-04-29 15:22:22,31.3,72.0,27.13
2026-04-29 15:22:32,31.3,72.0,27.13
2026-04-29 15:22:42,31.3,72.0,27.13
2026-04-29 15:22:52,31.3,72.0,27.13
2026-04-29 15:23:02,31.3,72.0,27.13
2026-04-29 15:23:12,31.3,72.0,27.13
2026-04-29 15:23:22,31.3,72.0,27.13
2026-04-29 15:23:32,31.3,72.0,27.13
2026-04-29 15:23:42,31.3,72.0,27.13
2026-04-29 15:23:52,31.3,72.0,27.13
2026-04-29 15:24:02,31.3,72.0,27.13
2026-04-29 15:24:12,31.3,72.0,27.13
2026-04-29 15:24:22,31.3,72.0,27.13
2026-04-29 15:24:32,31.3,72.0,27.13
2026-04-29 15:24:42,31.3,72.0,27.13
2026-04-29 15:24:52,31.3,72.0,27.13
2026-04-29 15:25:02,31.3,72.0,27.13
2026-04-29 15:25:12,31.3,72.0,27.13
2026-04-29 15:25:22,31.3,72.0,27.13
2026-04-29 15:25:32,31.3,72.0,27.13
2026-04-29 15:25:42,31.3,72.0,27.13
2026-04-29 15:25:52,31.3,72.0,27.13
2026-04-29 15:26:02,31.3,72.0,27.13
2026-04-29 15:26:12,31.3,72.0,27.13
2026-04-29 15:26:22,31.3,72.0,27.13
2026-04-29 15:26:32,31.3,72.0,27.13
2026-04-29 15:26:42,31.3,72.0,27.13
2026-04-29 15:26:52,31.3,72.0,27.13
2026-04-29 15:27:02,31.3,72.0,27.13
2026-04-29 15:27:12,31.3,72.0,27.13
2026-04-29 15:27:22,31.3,72.0,27.13
2026-04-29 15:27:32,31.3,72.0,27.13
2026-04-29 15:27:42,31.3,72.0,27.13
2026-04-29 15:27:52,31.3,72.0,27.13
2026-04-29 15:28:02,31.3,72.0,27.13
2026-04-29 15:28:12,31.3,72.0,27.13
2026-04-29 15:28:22,31.3,72.0,27.13
2026-04-29 15:28:32,31.3,72.0,27.13
2026-04-29 15:28:42,31.3,72.0,27.13
2026-04-29 15:28:52,31.3,72.0,27.13
2026-04-29 15:29:02,31.3,72.0,27.13
2026-04-29 15:29:12,31.3,72.0,27.13
2026-04-29 15:29:22,31.3,72.0,27.13
2026-04-29 15:29:32,31.3,72.0,27.13
2026-04-29 15:29:42,31.3,72.0,27.13
2026-04-29 15:29:52,31.3,72.0,27.13
2026-04-29 15:30:02,31.3,72.0,27.13
2026-04-29 15:30:12,31.3,72.0,27.13
2026-04-29 15:30:22,31.3,72.0,27.13
2026-04-29 15:30:32,31.3,72.0,27.13
2026-04-29 15:30:42,31.3,72.0,27.13
2026-04-29 15:30:52,31.3,72.0,27.13
2026-04-29 15:31:02,31.3,72.0,27.13
2026-04-29 15:31:12,31.3,72.0,27.13
2026-04-29 15:31:22,31.3,72.0,27.13
2026-04-29 15:31:32,31.3,72.0,27.13
2026-04-29 15:31:42,31.3,72.0,27.13
2026-04-29 15:31:52,31.3,72.0,27.13
2026-04-29 15:32:02,31.3,72.0,27.13
2026-04-29 15:32:12,31.3,72.0,27.13
2026-04-29 15:32:22,31.3,72.0,27.13
2026-04-29 15:32:32,31.3,72.0,27.13
2026-04-29 15:32:42,31.3,72.0,27.13
2026-04-29 15:32:52,31.3,72.0,27.13
2026-04-29 15:33:02,31.3,72.0,27.13
2026-04-29 15:33:12,31.3,72.0,27.13
2026-04-29 15:33:22,31.3,72.0,27.13
2026-04-29 15:33:32,31.3,72.0,27.13
2026-04-29 15:33:42,31.3,72.0,27.13
2026-04-29 15:33:52,31.3,73.0,27.28
2026-04-29 15:34:02,31.3,72.0,27.13
2026-04-29 15:34:12,31.3,73.0,27.28
2026-04-29 15:34:22,31.3,72.0,27.13
2026-04-29 15:34:32,31.3,72.0,27.13
2026-04-29 15:34:42,31.3,72.0,27.13
2026-04-29 15:34:52,31.3,72.0,27.13
2026-04-29 15:35:02,31.3,73.0,27.28
2026-04-29 15:35:12,31.3,72.0,27.13
2026-04-29 15:35:22,31.3,72.0,27.13
2026-04-29 15:35:32,31.3,73.0,27.28
2026-04-29 15:35:42,31.3,72.0,27.13
2026-04-29 15:35:52,31.3,72.0,27.13
2026-04-29 15:36:02,31.3,72.0,27.13
2026-04-29 15:36:12,31.3,73.0,27.28
2026-04-29 15:36:22,31.3,72.0,27.13
2026-04-29 15:36:32,31.3,73.0,27.28
2026-04-29 15:36:42,31.3,73.0,27.28
2026-04-29 15:36:52,31.3,73.0,27.28
2026-04-29 15:37:02,31.3,72.0,27.13
2026-04-29 15:37:12,31.3,72.0,27.13
2026-04-29 15:37:22,31.3,73.0,27.28
2026-04-29 15:37:32,31.3,73.0,27.28
2026-04-29 15:37:42,31.3,72.0,27.13
2026-04-29 15:37:52,31.3,72.0,27.13
2026-04-29 15:38:02,31.3,73.0,27.28
2026-04-29 15:38:12,31.3,73.0,27.28
2026-04-29 15:38:22,31.3,72.0,27.13
2026-04-29 15:38:32,31.3,73.0,27.28
2026-04-29 15:38:42,31.3,73.0,27.28
2026-04-29 15:38:52,31.3,73.0,27.28
2026-04-29 15:39:02,31.3,73.0,27.28
2026-04-29 15:39:12,31.3,72.0,27.13
2026-04-29 15:39:22,31.3,73.0,27.28
2026-04-29 15:39:32,31.3,73.0,27.28
2026-04-29 15:39:42,31.3,73.0,27.28
2026-04-29 15:39:52,31.3,73.0,27.28
2026-04-29 15:40:02,31.3,73.0,27.28
2026-04-29 15:40:12,31.3,73.0,27.28
2026-04-29 15:40:22,31.3,73.0,27.28
2026-04-29 15:40:32,31.3,73.0,27.28
2026-04-29 15:40:42,31.3,73.0,27.28
2026-04-29 15:40:52,31.3,73.0,27.28
2026-04-29 15:41:02,31.3,73.0,27.28
2026-04-29 15:41:12,31.3,73.0,27.28
2026-04-29 15:41:22,31.3,73.0,27.28
2026-04-29 15:41:32,31.3,73.0,27.28
2026-04-29 15:41:42,31.3,73.0,27.28
2026-04-29 15:41:52,31.3,73.0,27.28
2026-04-29 15:42:02,31.3,73.0,27.28
2026-04-29 15:42:12,31.3,73.0,27.28
2026-04-29 15:42:22,31.3,73.0,27.28
2026-04-29 15:42:32,31.3,73.0,27.28
2026-04-29 15:42:42,31.3,73.0,27.28
2026-04-29 15:42:52,31.3,73.0,27.28
2026-04-29 15:43:02,31.3,73.0,27.28
2026-04-29 15:43:12,31.3,73.0,27.28
2026-04-29 15:43:22,31.3,73.0,27.28
2026-04-29 15:43:32,31.3,73.0,27.28
2026-04-29 15:43:42,31.3,73.0,27.28
2026-04-29 15:43:52,31.3,73.0,27.28
2026-04-29 15:44:02,31.3,73.0,27.28
2026-04-29 15:44:12,31.3,73.0,27.28
2026-04-29 15:44:22,31.3,73.0,27.28
2026-04-29 15:44:32,31.3,73.0,27.28
2026-04-29 15:44:42,31.3,73.0,27.28
2026-04-29 15:44:52,31.3,73.0,27.28
2026-04-29 15:45:02,31.3,73.0,27.28
2026-04-29 15:45:12,31.3,73.0,27.28
2026-04-29 15:45:22,31.3,73.0,27.28
2026-04-29 15:45:32,31.3,73.0,27.28
2026-04-29 15:45:42,31.3,73.0,27.28
2026-04-29 15:45:52,31.3,73.0,27.28
2026-04-29 15:46:02,31.3,73.0,27.28
2026-04-29 15:46:12,31.3,73.0,27.28
2026-04-29 15:46:22,31.3,73.0,27.28
2026-04-29 15:46:32,31.3,73.0,27.28
2026-04-29 15:46:42,31.3,73.0,27.28
2026-04-29 15:46:52,31.3,73.0,27.28
2026-04-29 15:47:02,31.3,73.0,27.28
2026-04-29 15:47:13,31.3,73.0,27.28
2026-04-29 15:47:23,31.3,73.0,27.28
2026-04-29 15:47:33,31.3,73.0,27.28
2026-04-29 15:47:43,31.3,73.0,27.28
2026-04-29 15:47:53,31.3,73.0,27.28
2026-04-29 15:48:03,31.3,73.0,27.28
2026-04-29 15:48:13,31.3,73.0,27.28
2026-04-29 15:48:23,31.3,73.0,27.28
2026-04-29 15:48:33,31.3,73.0,27.28
2026-04-29 15:48:43,31.3,73.0,27.28
2026-04-29 15:48:53,31.3,73.0,27.28
2026-04-29 15:49:03,31.3,73.0,27.28
2026-04-29 15:49:13,31.3,73.0,27.28
2026-04-29 15:49:23,31.3,73.0,27.28
2026-04-29 15:49:33,31.3,73.0,27.28
2026-04-29 15:49:43,31.3,73.0,27.28
2026-04-29 15:49:53,31.3,73.0,27.28
2026-04-29 15:50:03,31.3,73.0,27.28
2026-04-29 15:50:13,31.3,73.0,27.28
2026-04-29 15:50:23,31.3,73.0,27.28
2026-04-29 15:50:33,31.3,73.0,27.28
2026-04-29 15:50:43,31.3,73.0,27.28
2026-04-29 15:50:53,31.3,73.0,27.28
2026-04-29 15:51:03,31.3,73.0,27.28
2026-04-29 15:51:13,31.3,73.0,27.28
2026-04-29 15:51:23,31.3,73.0,27.28
2026-04-29 15:51:33,31.2,73.0,27.19
2026-04-29 15:51:43,31.3,73.0,27.28
2026-04-29 15:51:53,31.3,73.0,27.28
2026-04-29 15:52:03,31.3,73.0,27.28
2026-04-29 15:52:13,31.2,73.0,27.19
2026-04-29 15:52:23,31.2,73.0,27.19
2026-04-29 15:52:33,31.2,73.0,27.19
2026-04-29 15:52:43,31.2,73.0,27.19
2026-04-29 15:52:53,31.2,73.0,27.19
2026-04-29 15:53:03,31.2,73.0,27.19
2026-04-29 15:53:13,31.2,73.0,27.19
2026-04-29 15:53:23,31.2,73.0,27.19
2026-04-29 15:53:33,31.2,73.0,27.19
2026-04-29 15:53:43,31.2,73.0,27.19
2026-04-29 15:53:53,31.2,73.0,27.19
2026-04-29 15:54:03,31.2,73.0,27.19
2026-04-29 15:54:13,31.2,73.0,27.19
2026-04-29 15:54:23,31.2,73.0,27.19
2026-04-29 15:54:33,31.2,73.0,27.19
2026-04-29 15:54:43,31.2,73.0,27.19
2026-04-29 15:54:53,31.2,73.0,27.19
2026-04-29 15:55:03,31.2,73.0,27.19
2026-04-29 15:55:13,31.2,73.0,27.19
2026-04-29 15:55:23,31.2,73.0,27.19
2026-04-29 15:55:33,31.2,73.0,27.19
2026-04-29 15:55:43,31.2,73.0,27.19
2026-04-29 15:55:53,31.2,73.0,27.19
2026-04-29 15:56:03,31.2,73.0,27.19
2026-04-29 15:56:13,31.2,73.0,27.19
2026-04-29 15:56:23,31.2,73.0,27.19
2026-04-29 15:56:33,31.2,73.0,27.19
2026-04-29 15:56:43,31.2,73.0,27.19
2026-04-29 15:56:53,31.2,73.0,27.19
2026-04-29 15:57:03,31.2,73.0,27.19
2026-04-29 15:57:13,31.2,73.0,27.19
2026-04-29 15:57:23,31.2,73.0,27.19
2026-04-29 15:57:33,31.2,73.0,27.19
2026-04-29 15:57:43,31.2,73.0,27.19
2026-04-29 15:57:53,31.2,73.0,27.19
2026-04-29 15:58:03,31.2,73.0,27.19
2026-04-29 15:58:13,31.2,73.0,27.19
2026-04-29 15:58:23,31.2,73.0,27.19
2026-04-29 15:58:33,31.2,73.0,27.19
2026-04-29 15:58:43,31.2,73.0,27.19
2026-04-29 15:58:53,31.2,73.0,27.19
2026-04-29 15:59:03,31.2,73.0,27.19
2026-04-29 15:59:13,31.2,73.0,27.19
2026-04-29 15:59:23,31.2,73.0,27.19
2026-04-29 15:59:33,31.2,73.0,27.19
2026-04-29 15:59:43,31.2,73.0,27.19
2026-04-29 15:59:53,31.2,73.0,27.19
2026-04-29 16:00:03,31.2,73.0,27.19
2026-04-29 16:00:13,31.2,73.0,27.19
2026-04-29 16:00:23,31.2,73.0,27.19
2026-04-29 16:00:33,31.2,73.0,27.19
2026-04-29 16:00:43,31.2,73.0,27.19
2026-04-29 16:00:53,31.2,73.0,27.19
2026-04-29 16:01:03,31.2,73.0,27.19
2026-04-29 16:01:13,31.2,73.0,27.19
2026-04-29 16:01:23,31.2,73.0,27.19
2026-04-29 16:01:33,31.2,73.0,27.19
2026-04-29 16:01:43,31.2,73.0,27.19
2026-04-29 16:01:53,31.2,73.0,27.19
2026-04-29 16:02:03,31.2,73.0,27.19
2026-04-29 16:02:13,31.2,73.0,27.19
2026-04-29 16:02:23,31.3,73.0,27.28
2026-04-29 16:02:33,31.2,73.0,27.19
2026-04-29 16:02:43,31.2,73.0,27.19
2026-04-29 16:02:53,31.2,73.0,27.19
2026-04-29 16:03:03,31.3,73.0,27.28
2026-04-29 16:03:13,31.2,73.0,27.19
2026-04-29 16:03:23,31.3,73.0,27.28
2026-04-29 16:03:33,31.3,73.0,27.28
2026-04-29 16:03:43,31.3,73.0,27.28
2026-04-29 16:03:53,31.3,73.0,27.28
2026-04-29 16:04:03,31.3,73.0,27.28
2026-04-29 16:04:13,31.3,73.0,27.28
2026-04-29 16:04:23,31.3,73.0,27.28
2026-04-29 16:04:33,31.3,73.0,27.28
2026-04-29 16:04:43,31.3,73.0,27.28
2026-04-29 16:04:53,31.3,73.0,27.28
2026-04-29 16:05:03,31.3,73.0,27.28
2026-04-29 16:05:13,31.3,73.0,27.28
2026-04-29 16:05:23,31.3,73.0,27.28
2026-04-29 16:05:33,31.3,73.0,27.28
2026-04-29 16:05:43,31.3,73.0,27.28
2026-04-29 16:05:53,31.3,73.0,27.28
2026-04-29 16:06:03,31.3,73.0,27.28
2026-04-29 16:06:13,31.3,73.0,27.28
2026-04-29 16:06:23,31.3,73.0,27.28
2026-04-29 16:06:33,31.3,73.0,27.28
2026-04-29 16:06:43,31.3,73.0,27.28
2026-04-29 16:06:53,31.3,73.0,27.28
2026-04-29 16:07:03,31.3,73.0,27.28
2026-04-29 16:07:13,31.3,73.0,27.28
2026-04-29 16:07:23,31.3,73.0,27.28
2026-04-29 16:07:33,31.3,73.0,27.28
2026-04-29 16:07:43,31.3,73.0,27.28
2026-04-29 16:07:53,31.3,73.0,27.28
2026-04-29 16:08:03,31.3,73.0,27.28
2026-04-29 16:08:13,31.3,73.0,27.28
2026-04-29 16:08:23,31.3,73.0,27.28
2026-04-29 16:08:33,31.3,73.0,27.28
2026-04-29 16:08:43,31.3,73.0,27.28
2026-04-29 16:08:53,31.3,73.0,27.28
2026-04-29 16:09:03,31.3,73.0,27.28
2026-04-29 16:09:13,31.3,73.0,27.28
2026-04-29 16:09:23,31.3,73.0,27.28
2026-04-29 16:09:33,31.3,73.0,27.28
2026-04-29 16:09:43,31.3,73.0,27.28
2026-04-29 16:09:53,31.3,73.0,27.28
2026-04-29 16:10:03,31.3,73.0,27.28
2026-04-29 16:10:13,31.3,73.0,27.28
2026-04-29 16:10:23,31.3,73.0,27.28
2026-04-29 16:10:33,31.3,73.0,27.28
2026-04-29 16:10:43,31.3,73.0,27.28
2026-04-29 16:10:53,31.3,73.0,27.28
2026-04-29 16:11:03,31.3,73.0,27.28
2026-04-29 16:11:13,31.3,73.0,27.28
2026-04-29 16:11:23,31.3,73.0,27.28
2026-04-29 16:11:33,31.3,73.0,27.28
2026-04-29 16:11:43,31.3,73.0,27.28
2026-04-29 16:11:53,31.3,73.0,27.28
2026-04-29 16:12:03,31.3,73.0,27.28
2026-04-29 16:12:13,31.3,73.0,27.28
2026-04-29 16:12:23,31.3,73.0,27.28
2026-04-29 16:12:33,31.3,73.0,27.28
2026-04-29 16:12:43,31.3,73.0,27.28
2026-04-29 16:12:53,31.3,73.0,27.28
2026-04-29 16:13:03,31.3,73.0,27.28
2026-04-29 16:13:13,31.3,73.0,27.28
2026-04-29 16:13:23,31.3,73.0,27.28
2026-04-29 16:13:33,31.3,73.0,27.28
2026-04-29 16:13:43,31.3,73.0,27.28
2026-04-29 16:13:53,31.3,73.0,27.28
2026-04-29 16:14:03,31.3,73.0,27.28
2026-04-29 16:14:13,31.3,73.0,27.28
2026-04-29 16:14:23,31.3,73.0,27.28
2026-04-29 16:14:33,31.3,73.0,27.28
2026-04-29 16:14:43,31.3,73.0,27.28
2026-04-29 16:14:53,31.3,73.0,27.28
2026-04-29 16:15:03,31.3,73.0,27.28
2026-04-29 16:15:13,31.3,73.0,27.28
2026-04-29 16:15:23,31.3,73.0,27.28
2026-04-29 16:15:33,31.3,73.0,27.28
2026-04-29 16:15:43,31.3,73.0,27.28
2026-04-29 16:15:53,31.3,73.0,27.28
2026-04-29 16:16:03,31.3,73.0,27.28
2026-04-29 16:16:13,31.3,73.0,27.28
2026-04-29 16:16:23,31.3,73.0,27.28
2026-04-29 16:16:33,31.3,73.0,27.28
2026-04-29 16:16:43,31.3,73.0,27.28
2026-04-29 16:16:53,31.3,73.0,27.28
2026-04-29 16:17:03,31.3,73.0,27.28
2026-04-29 16:17:13,31.3,73.0,27.28
2026-04-29 16:17:23,31.3,73.0,27.28
2026-04-29 16:17:33,31.3,73.0,27.28
2026-04-29 16:17:43,31.3,73.0,27.28
2026-04-29 16:17:53,31.3,73.0,27.28
2026-04-29 16:18:03,31.3,73.0,27.28
2026-04-29 16:18:13,31.3,73.0,27.28
2026-04-29 16:18:23,31.3,73.0,27.28
2026-04-29 16:18:33,31.3,73.0,27.28
2026-04-29 16:18:43,31.3,73.0,27.28
2026-04-29 16:18:53,31.3,73.0,27.28
2026-04-29 16:19:03,31.3,73.0,27.28
2026-04-29 16:19:13,31.3,73.0,27.28
2026-04-29 16:19:23,31.3,73.0,27.28
2026-04-29 16:19:33,31.3,73.0,27.28
2026-04-29 16:19:43,31.3,73.0,27.28
2026-04-29 16:19:53,31.3,73.0,27.28
2026-04-29 16:20:03,31.3,73.0,27.28
2026-04-29 16:20:13,31.3,73.0,27.28
2026-04-29 16:20:23,31.3,73.0,27.28
2026-04-29 16:20:33,31.3,73.0,27.28
2026-04-29 16:20:43,31.3,73.0,27.28
2026-04-29 16:20:53,31.3,73.0,27.28
2026-04-29 16:21:03,31.3,73.0,27.28
2026-04-29 16:21:13,31.3,73.0,27.28
2026-04-29 16:21:23,31.3,73.0,27.28
2026-04-29 16:21:33,31.3,73.0,27.28
2026-04-29 16:21:43,31.3,73.0,27.28
2026-04-29 16:21:53,31.3,73.0,27.28
2026-04-29 16:22:03,31.3,73.0,27.28
2026-04-29 16:22:13,31.3,73.0,27.28
2026-04-29 16:22:23,31.3,73.0,27.28
2026-04-29 16:22:33,31.3,73.0,27.28
2026-04-29 16:22:43,31.3,73.0,27.28
2026-04-29 16:22:53,31.3,73.0,27.28
2026-04-29 16:23:03,31.3,73.0,27.28
2026-04-29 16:23:13,31.3,73.0,27.28
2026-04-29 16:23:23,31.3,73.0,27.28
2026-04-29 16:23:33,31.3,73.0,27.28
2026-04-29 16:23:43,31.3,73.0,27.28
2026-04-29 16:23:53,31.3,73.0,27.28
2026-04-29 16:24:03,31.3,73.0,27.28
2026-04-29 16:24:13,31.3,73.0,27.28
2026-04-29 16:24:23,31.3,73.0,27.28
2026-04-29 16:24:33,31.3,73.0,27.28
2026-04-29 16:24:43,31.3,73.0,27.28
2026-04-29 16:24:53,31.3,73.0,27.28
2026-04-29 16:25:03,31.3,73.0,27.28
2026-04-29 16:25:13,31.3,72.0,27.13
2026-04-29 16:25:23,31.3,73.0,27.28
2026-04-29 16:25:33,31.3,73.0,27.28
2026-04-29 16:25:43,31.3,73.0,27.28
2026-04-29 16:25:53,31.3,72.0,27.13
2026-04-29 16:26:03,31.3,72.0,27.13
2026-04-29 16:26:13,31.3,73.0,27.28
2026-04-29 16:26:23,31.3,73.0,27.28
2026-04-29 16:26:33,31.3,72.0,27.13
2026-04-29 16:26:43,31.3,72.0,27.13
2026-04-29 16:26:53,31.3,72.0,27.13
